Episode,Step,Wall1,Wall2,Time,PosX,PosY,PosZ,RotY,Reward
2,316,6,4,6.3,-14.09863,5.4125,-13.28159,14.39979,0.02560001
2,317,6,4,6.32,-13.7112,5.4125,-13.38106,14.39978,0.02550001
2,318,6,4,6.34,-13.32376,5.4125,-13.48054,14.39978,0.02540001
2,319,6,4,6.36,-13.12014,5.4125,-13.82483,14.39978,0.02530001
2,320,6,4,6.38,-12.73271,5.4125,-13.92431,14.39978,0.02520001
2,321,6,4,6.4,-12.34528,5.4125,-14.02378,7.199781,0.02610001
2,322,6,4,6.42,-11.94843,5.4125,-14.07392,-0.000218898,0.02700001
2,323,6,4,6.44,-11.93233,5.4125,-14.09001,-0.000218898,0.02690001
2,324,6,4,6.46,-11.93233,5.4125,-14.09001,352.7998,0.02780001
2,325,6,4,6.48,-11.68694,5.4125,-13.88842,352.7998,0.02770001
2,326,6,4,6.5,-11.68694,5.4125,-13.88842,345.5998,0.02860001
2,327,6,4,6.52,-11.68694,5.4125,-13.88842,345.5998,0.02850001
2,328,6,4,6.54,-11.83092,5.4125,-14.0324,345.5998,0.02840001
2,329,6,4,6.56,-11.76058,5.4125,-13.96206,345.5998,0.02830001
2,330,6,4,6.58,-11.51125,5.4125,-13.72448,345.5998,0.02820001
2,331,6,4,6.6,-11.44091,5.4125,-13.65414,338.3997,0.02910001
2,332,6,4,6.62,-11.33679,5.4125,-13.55001,338.3997,0.02900001
2,333,6,4,6.64,-11.23266,5.4125,-13.44589,338.3997,0.02890001
2,334,6,4,6.66,-11.12854,5.4125,-13.34177,338.3997,0.02880001
2,335,6,4,6.68,-10.96968,5.4125,-12.97467,338.3997,0.02870001
2,336,6,4,6.7,-10.59777,5.4125,-12.82742,331.1997,0.02960001
2,337,6,4,6.72,-10.24725,5.4125,-12.63471,323.9997,0.03050002
2,338,6,4,6.74,-10.57086,5.4125,-12.86983,316.7997,0.03140001
2,339,6,4,6.76,-10.17105,5.4125,-12.88239,309.5997,0.03230001
2,340,6,4,6.78,-10.17105,5.4125,-12.88239,302.3997,0.03320001
2,341,6,4,6.8,-9.956726,5.4125,-12.54466,295.1997,0.0341
2,342,6,4,6.82,-9.580375,5.4125,-12.40916,287.9997,0.035
2,343,6,4,6.84,-9.398777,5.4125,-12.76556,280.7997,0.0349
2,344,6,4,6.86,-9.323826,5.4125,-12.37265,280.7997,0.0348
